id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built
6891800250,4,2.25,3230,9935,2.0,0,0,1986
7504180170,3,2.25,1450,19206,2.0,0,0,1989
2769600305,6,2.75,3400,5000,2.0,0,2,1977
3876001330,4,1.5,1810,7200,1.0,0,0,1966
2926049376,2,1.0,1060,10423,1.5,0,0,1965
6064800470,3,2.25,1960,2345,2.0,0,0,2003
7511200020,3,1.75,1690,53578,1.0,0,0,1984
3223059217,2,1.0,940,15000,1.0,0,0,1960
3438500742,3,3.0,2240,10479,2.0,0,0,1950
923000413,4,1.5,1740,8160,1.5,0,0,1946
3762900130,2,1.75,1080,7242,2.0,0,0,1984
9218400050,4,3.0,2400,5400,2.0,0,2,1965
1250203135,3,1.75,1860,6000,2.0,0,2,1959
1424069069,6,4.5,6040,219542,2.0,0,0,1996
425059024,5,2.0,2420,21000,1.5,0,0,1966
7137970130,3,2.5,2360,8093,2.0,0,0,1995
8651440250,3,2.0,1500,5200,1.0,0,0,1977
3347400525,3,1.0,1070,14000,1.0,0,0,1960
321059132,3,1.75,1450,61419,1.0,0,0,1976
5547500050,3,2.25,1740,10378,1.0,0,0,1977
7215410430,4,2.5,2740,33158,2.0,0,0,1993
7972000010,3,1.75,1140,9628,1.0,0,0,1969
5113400364,4,1.5,2480,6383,1.0,0,0,1946
3342700491,3,2.5,2770,9350,2.0,0,3,1957
7708000010,3,2.0,1420,12655,1.0,0,0,1968
8946750170,4,2.25,1677,3600,2.0,0,0,2012
9414610020,5,3.25,3160,10000,2.0,0,0,1980
6679001060,3,2.5,1660,7388,2.0,0,0,2003
1702900664,2,2.5,1730,1037,3.5,0,0,2008
705710290,4,2.75,2190,6740,2.0,0,0,1995
8155830020,3,1.75,1720,7202,1.0,0,0,1995
1446110020,5,3.5,3672,9742,2.0,0,0,2006
2329600280,3,1.0,1510,8800,1.0,0,0,1963
6822100050,2,1.5,960,7200,1.0,0,0,1910
1087900050,3,1.75,2000,10182,1.0,0,0,1963
7922720250,4,2.5,2050,8094,1.0,0,0,1976
2581900235,4,2.75,2580,8100,2.0,0,1,1964
3793500920,3,2.5,2390,6441,2.0,0,0,2002
3459900305,4,3.25,3520,19354,1.0,0,2,1978
3126049415,3,1.75,1350,2325,3.0,0,0,1999
6145601995,3,1.5,1560,6774,1.0,0,0,1927
6303401150,2,1.0,810,8382,1.0,0,0,1942
3755500080,4,1.5,1320,14250,1.0,0,0,1954
7129303180,3,2.0,1290,6150,1.0,0,1,1950
4139910170,5,3.25,4050,35600,2.0,0,0,1990
5361700020,3,1.5,1450,7316,1.0,0,0,1961
5468780020,4,2.5,2210,5929,2.0,0,0,2004
104550660,3,2.5,1870,6821,2.0,0,0,1989
3762900020,2,1.75,1210,7507,1.0,0,0,1982
686300420,4,2.5,3220,7875,1.5,0,0,1966
7732410380,4,2.5,2770,8642,2.0,0,0,1987
2826049091,2,1.0,790,8100,1.0,0,0,1947
871001980,3,3.5,3020,4082,2.0,0,0,1954
6163901150,3,1.75,1590,9636,1.5,0,0,1953
3824100020,3,1.75,1510,9720,1.0,0,0,1948
2402100675,3,3.75,2050,6000,2.0,0,0,1910
3438501150,3,2.0,720,7598,1.0,0,0,1947
1612500170,4,1.0,1380,7110,1.5,0,0,1939
9406590010,4,3.25,2290,4785,2.0,0,0,2007
6669150280,4,2.5,2130,9653,1.0,0,0,1978
7436300170,2,2.5,1590,2088,2.0,0,0,1997
217700050,3,2.25,1780,9672,1.0,0,0,1960
9407150250,3,2.5,1600,7936,2.0,0,0,1996
6829900080,3,1.5,1400,9750,1.0,0,0,1964
4037700285,3,1.0,1300,7975,1.0,0,0,1958
5453700020,3,2.25,2180,9865,1.0,0,0,1966
428000225,3,1.0,1300,8160,1.0,0,0,1960
8133300050,3,1.75,1260,9346,1.0,0,0,1963
2310000440,3,2.25,1340,7202,2.0,0,0,1989
2473002500,3,1.75,2270,13000,1.0,0,0,1968
425079001,3,2.5,3230,129578,1.0,0,0,1964
87000213,2,1.0,1150,30184,1.0,0,0,1950
9541600255,4,1.75,2570,8640,1.0,0,0,1958
5538300460,5,1.5,1830,9000,1.0,0,2,1955
7625700305,3,1.75,1980,6250,1.0,0,1,1910
7784400130,6,2.75,3200,9200,1.0,0,2,1953
5116000170,3,2.5,1300,10484,2.0,0,0,1983
1939130420,4,2.5,2500,7417,2.0,0,0,1991
7016200460,4,2.25,2350,7210,1.5,0,0,1972
6664900470,4,2.5,1940,6887,2.0,0,0,1990
7856660130,5,2.75,3710,13874,1.5,0,3,1977
952001495,4,1.75,2170,5750,1.0,0,2,1975
7234600851,4,1.0,2210,4366,2.0,0,0,1901
7133300675,3,1.0,1140,4500,1.0,0,0,1907
7420200050,3,2.5,1850,7777,2.0,0,0,1989
8081900101,4,2.25,2410,4560,2.0,0,2,1929
1925059073,5,1.75,2130,19180,1.0,0,0,1968
522079022,3,2.5,2530,623779,1.0,0,0,1980
7972601680,3,1.0,910,7620,1.0,0,2,1971
4218400005,3,2.25,2440,9200,1.0,0,1,1950
3422059249,4,3.0,1530,8306,2.0,0,0,2010
224069169,4,3.75,2540,20662,2.0,0,0,1998
7202270440,4,2.5,2770,5612,2.0,0,0,2001
5315100277,5,4.25,3530,7924,2.0,0,0,2001
7100000250,3,1.0,1400,8710,1.0,0,0,1948
3303860630,4,3.0,2810,6000,2.0,0,0,2007
7574910420,4,1.5,2720,37258,2.0,0,0,1994
5037300130,3,1.75,1580,5750,1.0,0,2,1947
1552520010,3,2.5,1500,9636,2.0,0,0,1994
5113400168,3,1.75,2140,5808,1.0,0,1,1947
9346900170,4,2.25,2330,7020,1.0,0,0,1973
7397300170,4,3.5,5550,28078,2.0,0,2,2000
1077100020,3,1.5,1520,8519,1.0,0,0,1954
2473000680,3,1.75,1435,8960,1.0,0,0,1969
5700004040,3,3.25,3990,8505,2.0,0,2,1922
3303980470,4,3.25,3960,12895,2.0,0,0,2001
6788200605,3,1.75,2010,3800,2.0,0,0,1922
2214800170,3,2.5,1940,10350,1.0,0,0,1979
1644500050,6,3.5,4430,11453,2.0,0,0,2001
3262300920,4,3.0,2150,8119,2.0,0,0,1953
9533100080,3,1.5,1290,8175,1.0,0,0,1952
9561100080,4,2.25,2420,7927,1.0,0,0,1973
9544200277,4,3.25,4240,11189,2.0,0,2,2006
7893206305,3,1.5,2100,10000,1.0,0,0,1954
3083000048,5,2.75,2220,4000,1.0,0,0,1973
1257200020,3,1.0,1250,4590,1.5,0,0,1903
8857320130,2,2.25,1800,2748,2.0,0,0,1979
6457000080,5,1.75,1750,8325,1.0,0,0,1966
1126059022,4,2.5,2660,40312,2.0,0,0,1977
9578080130,3,3.0,1820,1641,3.0,0,0,2006
9323600280,4,2.5,3010,9600,1.0,0,2,1979
3575302938,3,1.0,1460,10000,1.5,0,0,2002
7140200250,4,2.75,1910,7210,1.0,0,0,1980
1245500725,3,1.75,1240,13869,1.0,0,0,1957
6633900170,3,2.5,1750,3354,2.0,0,0,1991
6145600780,2,1.0,1510,3844,1.0,0,0,1923
2768300655,3,3.0,1880,2200,2.0,0,0,2007
7625701795,4,3.5,3310,6000,2.0,0,2,2010
3303850290,5,4.0,4700,22326,2.0,0,0,2002
3751600430,3,1.75,1780,35233,1.0,0,0,1979
2114700500,1,1.0,560,4120,1.0,0,0,1947
4024101990,3,2.25,2090,7450,1.0,0,0,1978
9406590250,4,2.25,1870,5371,2.0,0,0,2009
3578700073,3,1.75,1120,9730,1.0,0,0,1944
4217402162,3,2.25,2390,7875,1.0,0,1,1948
5587000010,3,2.25,1680,8450,1.0,0,0,1960
7603100095,3,3.0,3230,8625,2.0,0,3,1998
5112800190,3,1.5,1180,11579,1.0,0,0,1962
7454000470,3,1.75,1530,6300,1.0,0,0,1942
4406000050,2,1.0,910,9612,1.0,0,0,1981
5561400470,4,3.25,3410,34939,2.0,0,0,1992
3223059173,4,2.0,1480,15000,1.0,0,0,1957
1454100010,2,1.0,720,6050,1.0,0,0,1951
1471701410,5,2.25,1700,13500,1.5,0,0,1962
3826500170,3,2.25,2130,8800,1.0,0,0,1978
2822059091,2,1.5,2060,7713,1.5,0,0,1930
3585900430,3,1.5,1810,18483,1.0,0,0,1954
2738600080,4,3.0,2740,2811,2.0,0,0,2003
1338800425,6,4.0,5110,7128,2.5,0,0,1906
8562000010,3,1.75,1210,8864,1.0,0,0,1985
6099400293,2,1.0,960,13438,1.0,0,0,1951
2294900010,3,1.75,2790,36585,1.0,0,0,1970
3299200080,4,2.75,2440,12051,1.0,0,0,1966
625049153,3,2.0,2060,4040,1.0,0,0,1947
1068000255,4,3.5,4285,9567,2.0,0,1,1946
3211290050,3,2.25,1580,39189,1.0,0,0,1992
9278200095,3,1.5,900,8690,1.5,0,0,1941
8823900290,9,4.0,4620,5508,2.5,0,0,1915
621069102,3,1.0,1300,10139,1.0,0,0,1962
5490210670,4,2.5,2070,7312,1.0,0,0,1977
8682291680,2,1.75,1930,4601,1.0,0,0,2006
6071700020,3,2.25,1640,8400,1.0,0,0,1962
2725069108,3,3.25,4610,81935,2.0,0,0,1984
1823069102,3,2.25,2430,73151,1.0,0,0,1974
7942601435,6,2.0,3560,5120,2.5,0,2,1900
1370802335,3,2.5,2920,5629,1.0,0,2,1955
3876311350,5,2.5,2080,8347,1.0,0,0,1975
2201500680,3,1.75,1480,8667,1.0,0,0,1954
6681500080,3,2.0,2230,4800,1.5,0,0,1915
40000669,4,2.5,2910,20067,2.0,0,0,2001
5538300225,4,1.75,2180,13529,1.0,0,0,1956
9839300285,3,2.5,2100,2200,2.0,0,0,1919
5466700290,3,2.25,2090,7500,1.0,0,0,1977
5561301150,5,3.0,3520,36558,2.0,0,0,1985
3624039150,3,2.0,1170,5360,1.0,0,0,1919
3955800080,5,1.5,1890,10880,1.0,0,0,1962
6150700005,4,2.5,1900,5001,1.0,0,0,2008
3904902630,4,2.5,2870,12648,2.0,0,0,1986
5152200020,3,1.75,1620,12825,1.0,0,0,1962
6415100122,4,2.0,1590,10331,1.5,0,0,1956
9292000380,3,2.25,1740,9682,1.0,0,0,1969
5561000920,4,2.75,2710,37277,2.0,0,0,2000
2815600235,2,1.0,840,7020,1.5,0,0,1943
8011100095,3,2.5,2090,6045,2.0,0,0,2000
5252000170,3,1.75,1910,10230,1.0,0,0,1964
7696500280,3,1.0,910,7194,1.0,0,0,1971
5306100255,3,2.25,1650,10336,1.0,0,0,1962
1177000130,4,2.75,2410,6000,1.0,0,0,1950
3905100630,3,2.25,1710,4561,2.0,0,0,1994
5469501410,4,2.5,3480,12696,1.0,0,0,1977
5215200050,3,2.5,2960,69351,2.0,1,3,1990
4027701284,3,2.25,1710,11500,1.0,0,0,1978
5269200050,2,1.0,700,8174,1.0,0,0,1941
1336800185,3,2.75,2500,5568,2.0,0,0,1905
1126059108,4,3.5,3930,43560,2.0,0,0,2003
7559600430,5,2.5,3220,4759,2.0,0,0,2003
5450900010,4,2.25,4070,23321,2.0,0,0,1968
8018600980,2,1.0,710,14700,1.0,0,0,1926
629410130,4,3.25,3200,7081,2.0,0,0,2004
9541600280,3,1.75,1670,9900,1.0,0,0,1957
7214770020,5,2.5,2650,54380,2.0,0,0,1984
2770604346,3,2.5,1540,1326,3.0,0,0,1995
1442700430,5,2.5,3180,23809,1.0,0,0,1978
8956000460,3,2.5,2010,3200,2.0,0,0,2009
6181700250,2,1.0,720,5820,1.0,0,1,1950
5259800440,3,1.75,1290,6604,1.0,0,0,1984
2473380920,5,2.5,1720,10202,1.5,0,0,1970
2787700630,4,2.5,2100,7355,1.0,0,0,1969
2856100250,4,2.5,2470,2550,3.0,0,0,2004
1250201640,3,2.0,2540,7200,1.5,0,3,1905
3630020380,3,2.5,1470,1779,2.0,0,0,2005
4047200825,1,1.0,1390,60984,1.0,0,0,1960
1453600182,2,1.0,800,6240,1.0,0,0,1954
3448002285,4,2.0,2100,13468,1.0,0,0,1962
1865800250,3,1.75,1010,6552,1.0,0,0,1969
7202360170,4,2.75,3500,7200,2.0,0,0,2005
641900050,4,2.25,2160,8817,1.0,0,0,1965
1453602313,2,1.5,1430,1650,3.0,0,0,1999
6413600290,3,1.0,1030,6127,1.0,0,0,1947
1823099028,3,2.0,1790,32379,1.0,0,0,2007
6815100380,3,1.75,1900,4000,1.0,0,0,1965
7525410190,3,1.75,2910,35200,1.5,0,0,1979
3783100080,3,1.5,1810,29308,1.0,0,0,1983
1112700010,3,2.25,1600,10240,1.0,0,0,1979
9269260420,4,2.5,2640,3899,2.0,0,0,2000
1951600250,3,1.0,830,9600,1.0,0,0,1959
5212000020,4,2.75,1910,11356,1.0,0,0,1977
6450303235,3,1.5,1320,2625,2.0,0,0,1986
7227501190,3,1.0,1220,5038,1.0,0,0,1942
7222000244,3,3.0,2850,9375,1.0,0,0,1977
415100010,4,2.5,2090,9702,1.0,0,0,1965
5500200010,3,1.75,1580,9049,1.0,0,0,1966
5006000170,4,1.0,1130,8308,1.5,0,0,1944
4178310080,5,2.75,3030,13640,2.0,0,0,1980
9475710170,4,2.5,2220,6800,2.0,0,0,2002
7631800015,3,3.25,5480,57990,2.0,1,4,1991
8127700210,2,1.75,1560,3200,1.0,0,0,1946
2025701390,3,2.25,1900,7479,2.0,0,0,1992
1561900330,4,3.0,2350,9952,1.0,0,0,1989
9277200065,3,2.0,2900,5650,1.0,0,2,1959
7515000035,2,1.0,1060,5754,1.0,0,0,1917
6705850300,4,2.5,3010,9323,2.0,0,0,1992
8651430220,3,1.0,870,5200,1.0,0,0,1969
7974200777,2,1.5,1260,6660,1.5,0,0,1926
1853080540,5,2.75,3460,7977,2.0,0,0,2011
3904930730,3,2.5,1910,5562,2.0,0,0,1988
1545805030,3,2.25,1740,5460,1.0,0,0,1998
6848200325,3,2.75,2240,3600,2.5,0,0,1901
5419800090,2,2.0,1070,8400,1.0,0,0,1980
1568100730,2,2.0,1040,5796,1.0,0,2,1921
7851990230,4,3.5,3920,11086,2.0,0,0,1999
2591730230,4,2.5,2040,5770,2.0,0,0,1994
9297800090,4,1.75,1360,4840,1.5,0,0,1928
9264030040,3,2.5,2650,12247,2.0,0,0,2002
472000590,3,2.0,2540,4750,1.5,0,0,1930
8824900120,4,3.0,2720,3800,2.0,0,0,1919
2826049160,4,1.75,1680,6834,1.5,0,0,1948
3449500035,3,1.75,2200,12231,1.0,0,0,1964
9358400150,5,3.5,4150,13232,2.0,0,0,2006
8074400150,3,1.0,1410,8174,1.0,0,0,1958
9512501400,3,1.0,1270,8800,1.0,0,0,1968
9320990120,4,2.5,2040,5523,2.0,0,0,1999
1623059092,3,2.0,1690,9583,1.0,0,0,1969
1872900065,3,1.75,1900,13600,1.0,0,0,1956
4322200220,3,2.75,3370,5350,1.5,0,1,1910
2946001675,2,1.0,940,5375,1.0,0,0,1952
7010700936,3,2.5,2860,4442,2.0,0,0,2000
7852090820,3,2.5,2500,4203,2.0,0,0,2001
1323059098,3,2.0,1220,14645,1.0,0,0,1970
323089085,3,2.0,2740,101930,1.0,0,2,1999
2220069003,3,2.75,1360,542322,1.0,0,2,1955
1226039058,4,1.75,2520,11017,1.0,0,0,1956
3188100065,2,1.0,910,6490,1.0,0,0,1942
9329300040,3,1.75,1550,7820,1.0,0,0,1981
259700180,4,1.0,1650,8250,1.0,0,0,1966
5100402310,2,1.0,1280,5026,1.0,0,2,1951
1776230180,4,2.5,2430,3249,2.0,0,0,2010
7889601320,2,1.0,940,6000,1.0,0,0,1943
9238430300,4,1.75,2550,39460,1.0,0,0,1982
7853210180,3,2.5,2340,3466,2.0,0,0,2004
859000018,3,2.5,1740,2226,2.0,0,0,2008
8072000035,3,1.0,1200,10703,1.5,0,0,1918
2798600120,4,2.5,1960,11798,2.0,0,0,1999
2892600056,2,1.0,1130,12500,1.0,0,0,1953
7518506716,3,2.5,2830,3750,3.0,0,0,2014
4310700778,3,2.25,1860,1558,3.0,0,0,2014
1561600056,4,3.5,4010,9654,2.0,0,0,2007
5500100120,4,1.75,1790,10186,1.0,0,0,1965
4472000040,4,3.0,1680,6003,1.0,0,0,1997
8691510150,3,2.5,1900,5194,2.0,0,0,2004
6163901380,2,1.0,960,8450,1.0,0,0,1950
6870000150,4,2.5,2820,4174,2.0,0,0,2004
3324079092,2,2.5,1320,48787,1.0,0,0,2004
9550200650,2,1.75,1170,2400,1.0,0,0,1903
7856000150,3,2.5,2630,10100,1.0,0,0,1967
7905390220,3,2.25,1780,7280,1.0,0,2,1972
6752000330,3,1.75,1490,11360,1.0,0,0,1975
9834200555,4,3.5,3090,4060,2.0,0,0,1992
8106100085,5,4.5,5190,23716,2.0,0,2,1987
7635800600,5,2.0,2280,19000,1.5,0,0,1924
1825079086,4,2.5,3010,46173,2.0,0,0,1996
5075400035,1,1.0,690,1950,1.0,0,0,1928
6430500219,1,1.0,1230,3774,1.0,0,0,1924
7011201333,3,3.25,1290,1230,2.0,0,2,2008
3024079096,4,2.5,2600,118666,1.0,0,0,1981
4335000145,3,1.75,1750,14400,1.0,0,0,1951
9459200120,3,2.0,1170,3868,1.5,0,0,1925
3959400645,5,3.0,3670,9600,1.0,0,1,1955
624110110,5,4.5,4820,13165,2.0,0,0,1990
5414100040,2,1.0,800,3000,1.0,0,0,1904
1762600090,4,2.5,3430,35120,2.0,0,0,1984
3388300590,5,2.25,2520,49222,2.0,0,0,1978
1591600506,4,2.25,2270,9464,1.5,0,0,1940
3307700405,2,1.0,1190,6967,1.0,0,0,1946
6751300375,3,1.0,1520,9030,1.0,0,0,1956
3244500037,3,2.5,2310,53578,1.0,0,0,1981
9828701745,2,1.0,710,4800,1.0,0,0,1950
984000410,3,2.5,2170,11745,1.0,0,0,1967
9286000110,5,3.75,4960,13990,2.0,0,2,2001
1425039029,5,4.0,4390,6656,2.0,0,0,2008
7539900040,4,2.5,1750,9000,1.0,0,0,1977
6744700343,5,3.0,2240,15435,1.0,0,1,1952
2944500330,4,2.5,2510,8580,2.0,0,0,1991
2461900850,4,1.0,1490,6000,1.5,0,0,1918
5561000330,3,1.75,2620,38350,1.0,0,0,1977
2895550330,3,2.5,1600,6848,2.0,0,0,2000
3024059149,4,2.25,3240,12930,2.0,0,0,1968
5021900945,3,2.0,2470,8800,2.0,0,0,1961
6141100395,2,1.0,870,6552,1.0,0,0,1947
2492200256,3,1.0,1000,4080,1.0,0,0,1945
8823901445,9,3.0,2820,4480,2.0,0,0,1918
7891600165,1,1.0,700,2500,1.0,0,0,1907
8673400141,3,3.0,1380,1081,3.0,0,0,2005
3904900610,3,2.5,1630,7586,2.0,0,0,1986
4473400155,4,3.5,3160,4200,2.0,0,4,1999
3885803465,3,1.75,1220,7447,1.0,0,0,1964
5126300650,3,2.5,2950,6545,2.0,0,0,2003
820000018,3,3.25,1860,2218,3.0,0,0,2001
3326049077,4,1.75,1770,12278,1.0,0,0,1937
955000453,2,2.25,1100,1114,2.0,0,0,2009
8820902350,4,3.5,3470,7396,2.0,0,3,1979
2112701165,4,1.0,1430,3600,1.0,0,0,1947
2154900040,3,2.25,2190,8834,1.0,0,0,1987
1386800054,5,2.75,2770,6116,1.0,0,0,1979
7942600910,1,1.0,1310,8667,1.5,0,0,1918
4242900245,2,1.0,1890,4700,1.0,0,0,1928
7923200150,4,1.75,2230,7957,1.0,0,0,1967
2600100110,4,2.5,2680,8778,2.0,0,0,1977
2473530100,4,2.5,2440,7155,2.0,0,0,1993
6018500015,2,1.0,890,6430,1.0,0,0,1935
2600140120,4,3.0,3140,9058,1.0,0,0,1989
8856003525,3,1.0,1010,7520,1.0,0,0,1975
1695900025,2,1.0,1010,3627,1.0,0,2,1924
5557700210,3,1.0,1100,9750,1.0,0,0,1966
7663700401,4,1.5,1820,22814,1.5,0,0,1920
5115000100,3,2.0,1490,8371,1.5,0,0,1984
1525069021,3,2.5,2580,214315,1.5,0,0,1946
2124049254,2,1.0,670,5600,1.0,0,0,1903
1925069066,3,2.75,2810,18731,2.0,1,4,1974
1437910090,4,2.5,2410,6440,1.0,0,0,1974
1455100355,3,2.5,3490,8343,2.0,1,4,1939
739980360,4,2.5,1810,4871,2.0,0,0,1999
8682211030,3,2.0,1440,3900,1.0,0,0,2002
6386200100,3,2.5,1400,7508,2.0,0,0,1987
290200230,4,2.5,2800,5368,2.0,0,0,2003
6669070220,3,2.25,2110,7279,1.0,0,0,1984
2197600388,2,1.5,830,1077,2.0,0,0,2006
4239400300,3,1.0,980,2490,2.0,0,0,1969
1328300820,3,1.75,1980,7000,1.0,0,0,1977
112900110,3,2.5,1620,5992,2.0,0,0,2001
1753500100,3,2.25,1980,8755,1.0,0,0,1963
4024101421,4,1.0,1460,7200,1.5,0,0,1955
486000085,4,3.5,2970,5000,2.0,0,2,2001
1453602310,2,1.5,1400,1650,3.0,0,0,1999
1321400650,3,2.25,1765,7652,2.0,0,0,1996
8645511500,4,2.75,2270,24237,1.0,0,0,1977
8965410150,4,2.5,3780,23623,2.0,0,0,1997
871000155,3,1.0,1650,5102,1.0,0,0,1953
3528000210,4,2.25,3440,35025,2.0,0,0,1988
722079015,3,2.5,2080,167270,1.0,0,0,2000
4323700230,4,1.75,2020,9750,1.0,0,0,1975
3816700150,3,2.0,2350,12480,1.0,0,0,1981
6865200981,2,1.0,1140,3750,1.0,0,0,1925
6324000115,3,2.0,2660,5000,1.5,0,3,1910
98000870,4,3.5,4460,16271,2.0,0,2,2001
2193300620,3,2.25,1840,13020,1.0,0,0,1980
8857600220,3,1.0,1200,8470,1.0,0,0,1961
8812401450,10,3.0,2920,3745,2.0,0,0,1913
1854750090,3,3.5,3680,11491,2.0,0,2,1999
2919700540,4,1.75,2320,4800,1.5,0,0,1918
844001145,2,1.0,880,4814,1.0,0,0,1906
567000401,4,2.5,2100,1397,3.0,0,0,2008
3362400650,4,2.75,2420,4635,1.5,0,0,1905
4178500150,3,2.25,1670,6600,2.0,0,0,1990
3892500150,3,2.5,4460,26027,2.0,0,0,1992
5492200090,4,2.75,2390,9300,1.0,0,0,1979
3992700475,3,1.75,1350,7200,1.0,0,0,1954
1685200110,3,1.75,1610,14182,1.0,0,0,1978
7574910650,4,2.5,3320,38032,2.0,0,0,1991
7974200937,3,1.5,1270,5112,1.0,0,0,1950
8682220230,2,2.5,2680,7625,1.0,0,0,2002
7852010900,3,2.5,2400,6182,2.0,0,0,1998
2623069106,6,3.5,3830,68825,2.0,0,0,1995
2108500110,3,2.25,2120,9804,2.0,0,0,1994
952006857,3,2.5,1070,1219,2.0,0,0,2004
9282801030,5,3.0,2730,6000,1.0,0,0,1979
6411600411,2,1.0,770,7200,1.0,0,0,1951
923000115,3,1.75,2310,7620,2.0,0,0,1942
3379200100,4,2.5,2210,6080,1.0,0,2,1965
6169901095,4,2.0,1980,7200,2.0,0,3,1910
9376301800,4,1.75,1960,4340,1.0,0,0,1912
424049059,3,2.0,1400,2445,1.0,0,0,2002
4442800040,3,2.25,2400,5000,1.5,0,0,1926
8961950410,3,2.0,2250,7904,1.5,0,0,1998
2895800710,3,1.75,1410,1899,2.0,0,0,2014
2922059212,6,5.0,3028,18055,2.0,0,0,2005
2767604425,3,3.25,1430,1276,3.0,0,0,2007
9188200505,4,2.5,1830,3868,2.0,0,0,2007
9831200172,4,3.5,2860,2199,3.0,0,0,2013
1934800162,2,1.5,960,1829,2.0,0,0,2005
5676000004,3,2.5,1430,1250,3.0,0,0,2007
8091670070,4,2.5,1850,5388,2.0,0,0,2009
7853380570,4,2.5,3340,5314,2.0,0,0,2010
3832050890,3,2.5,2010,5399,2.0,0,0,2006
9477580030,4,2.75,3340,5700,2.0,0,0,2013
7904700126,3,3.25,1370,915,2.0,0,0,2006
8562710550,5,3.75,5330,6000,2.0,0,2,2006
7853321180,5,2.5,2550,6405,2.0,0,0,2008
2517000260,4,3.5,3150,6202,2.0,0,0,2005
6056100370,3,2.25,2020,2750,2.0,0,0,2008
2597490140,4,3.25,3040,4155,2.0,0,0,2013
7203160090,4,2.75,3410,5838,2.0,0,0,2012
1773100315,4,2.5,2170,6000,2.0,0,0,2008
1760650750,4,2.5,2300,3825,2.0,0,0,2012
711000110,3,2.5,3060,9576,2.0,0,0,2005
1725059330,4,2.5,2570,9470,2.0,0,0,2006
9828701507,3,2.25,1640,1873,3.0,0,0,2014
3744000100,4,3.25,3230,4838,2.0,0,0,2014
2025049192,3,2.5,1380,1389,3.0,0,0,2008
1964700054,3,2.5,1660,1344,3.0,0,0,2008
8856004786,3,2.5,2217,8019,2.0,0,0,2009
8648900110,3,2.5,1940,3211,2.0,0,0,2009
8562780110,2,2.25,1230,1078,2.0,0,0,2008
2597490300,3,2.5,2350,4975,2.0,0,0,2012
9276200569,4,3.5,2730,3047,2.0,0,0,2006
1085623640,4,2.5,2598,5553,2.0,0,0,2014
8562780490,3,2.5,1150,683,2.0,0,0,2013
952002250,2,2.5,1340,999,2.0,0,0,2008
1773100980,3,2.25,1490,1294,2.0,0,0,2010
5021900635,3,2.0,3620,14250,2.0,0,0,2007
53500020,3,2.5,1870,4046,2.0,0,0,2007
5393600509,2,1.5,830,1858,2.0,0,0,2005
2895730280,5,3.25,4130,7197,2.0,0,0,2012
3630200780,4,3.75,3860,5474,2.5,0,0,2007
9578060660,4,2.5,2040,5616,2.0,0,0,2012
7853320470,4,3.5,2550,8698,2.0,0,0,2007
7853400250,4,3.5,2910,5260,2.0,0,0,2012
2326600130,4,3.5,3640,4983,2.0,0,3,2014
3424069008,4,2.5,2430,4747,2.0,0,0,2008
3278603000,3,3.0,2440,2076,2.0,0,0,2006
9319800050,4,2.5,2650,5000,2.0,0,0,2007
3304300080,4,2.5,3060,7710,2.0,0,0,2009
7694200380,3,2.5,1730,3600,2.0,0,0,2014
635000009,2,2.5,2350,2390,3.0,0,2,2007
9268851680,3,2.5,2134,1984,2.5,0,0,2008
7202261060,3,2.5,2560,5238,2.0,0,0,2001
7237450130,4,2.5,2220,3561,2.0,0,0,2014
662440020,4,2.5,2420,4981,2.0,0,0,2009
7625702901,2,1.0,970,3279,2.0,0,0,2007
2810100007,3,2.25,1250,811,3.0,0,0,2014
9512200420,4,2.5,2154,4153,2.0,0,0,2012
3413700130,3,2.5,2320,2267,3.0,0,0,2009
7203140420,3,2.5,1740,4145,2.0,0,0,2010
3023000050,3,2.5,1760,10137,2.0,0,0,2010
1085623560,4,2.5,2930,4875,2.0,0,0,2014
7237450080,4,2.5,2245,4301,2.0,0,0,2014
2771603314,2,2.25,1060,925,2.0,0,0,2006
9492500170,4,2.75,3020,7203,2.0,0,0,2014
3630200630,4,2.5,3020,3600,2.5,0,0,2009
3528960020,3,2.75,2830,3496,2.0,0,0,2012
2768301357,3,2.25,1530,1396,2.0,0,0,2007
5045700090,5,2.75,2670,4780,2.0,0,0,2013
2768200209,2,2.5,1500,1174,2.0,0,0,2014
3034200087,5,3.0,3010,7357,2.0,0,0,2008
9211010220,4,2.5,3250,4500,2.0,0,0,2008
2436700625,2,2.5,1450,1281,2.0,0,0,2006
1853080850,5,2.75,3030,7679,2.0,0,0,2014
8691440410,4,3.5,3860,6543,2.0,0,0,2014
2902201301,2,1.75,1180,900,2.0,0,0,2014
3278612370,3,2.5,1580,2765,2.0,0,0,2011
2700200040,4,2.5,2480,4334,2.0,0,0,2012
7625702264,2,2.0,1110,1155,3.0,0,0,2008
1176001123,3,2.5,1510,1493,3.0,0,0,2014
7519001068,3,3.5,1600,1431,2.0,0,0,2006
6891100330,4,2.75,3340,5677,2.0,0,0,2011
1900600015,3,2.5,1930,6604,2.0,0,0,2014
5112800291,3,2.5,2390,47480,2.0,0,0,2007
7234600820,3,1.5,1300,1435,2.0,0,0,2007
1946000100,4,2.75,2170,5024,2.0,0,0,2012
8956200560,4,2.5,2502,8306,2.0,0,0,2013
7899800857,2,2.0,1070,635,2.0,0,0,2008
